pacman_x,pacman_y,ghost1_x,ghost1_y,ghost2_x,ghost2_y,ghost3_x,ghost3_y,ghost4_x,ghost4_y,ghost1_direction,ghost2_direction,ghost3_direction,ghost4_direction,nearest_pellet_x,nearest_pellet_y,possible_move_up,possible_move_down,possible_move_left,possible_move_right,move_made_up,move_made_down,move_made_left,move_made_right
360,340,120,100,520,85,330,280,240,630,-1,-1,-2,-1,420,340,1,1,0,1,0,0,0,1
265,640,50,520,180,290,400,640,180,640,-2,-1,2,2,260,640,0,0,1,1,0,0,1,0
300,520,300,460,300,625,300,610,360,570,-1,-1,-1,-1,320,640,1,0,1,1,0,0,0,1
360,185,120,225,420,160,485,640,215,640,1,1,-2,2,280,160,1,1,0,0,1,0,0,0
360,290,300,260,185,220,360,450,30,460,-1,-2,1,-2,280,160,1,1,0,0,0,1,0,0
365,340,335,280,240,220,355,400,85,460,-2,-1,2,-2,280,160,0,0,1,1,0,0,0,1
120,545,27,520,60,532,120,457,360,577,-2,-1,-1,-1,120,500,1,1,0,0,1,0,0,0
235,520,240,280,270,310,230,350,310,350,2,1,1,1,220,520,0,0,1,1,0,0,1,0
120,390,120,285,420,345,230,325,310,325,1,1,-1,-1,120,380,1,1,0,0,1,0,0,0
305,80,490,80,530,80,360,290,310,340,2,-2,-1,-1,320,80,0,0,1,1,0,0,0,1
420,265,460,230,240,210,520,210,310,320,-1,-1,1,-1,420,280,1,1,0,0,0,1,0,0
330,520,325,460,320,455,320,435,185,280,2,-1,-1,2,340,520,0,0,1,1,0,0,0,1
360,570,335,520,395,460,375,460,180,355,-2,-2,-2,-1,360,580,1,1,0,0,0,1,0,0
500,640,425,640,325,460,320,445,345,520,-2,-2,-1,-2,520,640,0,0,1,1,0,0,0,1
520,600,485,640,385,460,365,460,360,565,-2,-2,-2,-1,520,580,1,1,0,0,1,0,0,0
420,540,480,562,420,342,480,497,467,520,1,1,-1,-2,420,560,1,1,0,0,0,1,0,0
215,580,420,400,420,200,340,580,120,362,1,2,2,1,200,580,0,0,1,1,0,0,1,0
45,320,380,360,220,80,280,640,210,520,2,-2,-2,2,60,320,0,0,1,1,0,0,0,1
35,520,342,280,122,200,37,260,207,640,-2,-2,2,2,60,540,0,0,1,1,0,0,0,1
235,460,180,280,300,280,230,350,310,350,-1,-2,-1,-1,220,460,0,0,1,1,0,0,1,0
160,460,165,340,360,295,230,345,310,345,2,-1,-1,-1,140,460,0,0,1,1,0,0,1,0
345,520,120,290,315,280,340,580,120,400,1,-2,2,-1,360,520,0,0,1,1,0,0,0,1
420,520,120,215,360,310,300,615,120,475,1,-1,-1,-1,420,500,1,1,1,0,1,0,0,0
280,640,240,85,510,80,420,525,215,640,-1,2,1,-2,260,640,0,0,1,1,0,0,1,0
370,160,180,310,420,305,420,580,100,640,-1,1,1,2,280,160,0,0,1,1,0,0,1,0
335,160,175,340,420,270,420,545,65,640,2,1,1,2,280,160,0,0,1,1,0,0,1,0
120,520,180,440,180,305,180,550,20,630,-1,-1,-1,1,200,520,1,1,0,1,0,0,0,1
80,215,170,200,430,200,230,340,310,340,-2,2,1,1,80,200,1,1,0,0,1,0,0,0
360,145,420,130,110,80,410,360,310,340,-1,-2,-2,1,360,160,1,1,0,0,0,1,0,0
315,640,300,580,400,360,420,360,220,460,-1,2,2,-1,320,640,0,0,1,1,0,0,0,1
480,525,520,607,420,427,420,447,412,580,1,1,1,-2,480,520,1,1,0,0,1,0,0,0
60,395,110,520,190,400,210,460,220,400,2,2,-2,-1,60,380,1,1,0,0,1,0,0,0
380,140,225,140,520,155,420,565,45,380,-2,1,-1,2,400,140,0,0,1,1,0,0,0,1
520,185,240,220,360,147,400,640,30,320,-2,-1,2,-2,520,200,1,1,0,0,0,1,0,0
420,295,300,175,270,320,300,635,120,305,1,1,1,1,420,340,1,1,0,0,0,1,0,0
480,505,360,100,420,360,380,580,30,260,1,-1,-2,2,220,640,1,1,0,0,0,1,0,0
105,640,190,80,360,527,510,640,80,140,2,-1,-2,-2,120,640,0,0,1,1,0,0,0,1
120,615,240,170,300,627,480,530,60,80,-1,-1,1,2,100,460,1,1,0,0,1,0,0,0
20,110,20,200,120,140,180,280,310,350,1,1,-2,-1,20,100,1,1,0,0,1,0,0,0
55,80,20,167,120,107,212,280,310,337,1,1,-2,1,60,80,0,0,1,1,0,0,0,1
360,160,120,160,120,225,520,510,270,320,-2,1,-1,1,340,160,0,1,1,1,0,0,1,0
520,180,420,172,295,280,120,362,102,220,-1,-2,-1,-2,420,240,1,1,0,0,0,1,0,0
420,180,420,312,420,245,77,460,120,97,-1,1,2,1,420,260,1,1,0,0,1,0,0,0
360,165,385,340,420,160,20,465,165,80,2,1,-1,-2,280,160,1,1,0,0,1,0,0,0
345,160,125,340,420,140,225,520,240,265,2,1,-2,-1,420,260,0,0,1,1,0,0,0,1
380,160,120,310,420,105,260,520,220,280,1,1,-2,2,420,260,0,0,1,1,0,0,0,1
420,345,120,85,500,160,300,585,175,460,1,2,-1,2,420,360,1,1,0,0,0,1,0,0
180,540,270,310,235,520,290,520,210,640,1,2,2,2,180,560,1,1,0,0,0,1,0,0
250,640,180,330,235,580,180,580,40,640,-1,-2,-2,2,260,640,0,0,1,1,0,0,0,1
355,640,180,435,280,640,240,625,45,580,-1,-2,-1,-2,360,640,0,0,1,1,0,0,0,1
510,460,435,580,480,520,475,580,385,520,-2,-2,2,-2,500,460,0,0,1,1,0,0,1,0
490,460,445,580,490,520,465,580,395,520,-2,-2,2,-2,480,460,0,0,1,1,0,0,1,0
300,615,520,480,435,460,410,460,180,362,1,2,2,1,300,620,1,1,0,0,0,1,0,0
300,635,520,470,425,460,400,460,180,332,1,2,2,1,220,640,1,1,0,0,0,1,0,0
200,640,477,460,420,507,360,447,270,295,2,-1,1,-1,180,640,0,0,1,1,0,0,1,0
20,630,420,497,442,580,360,352,180,290,-1,-2,1,-1,20,620,1,1,0,0,1,0,0,0
20,620,420,502,447,580,360,347,180,300,-1,-2,1,-1,20,600,1,1,0,0,1,0,0,0
50,580,420,537,480,577,387,340,180,370,-1,1,-2,-1,60,580,0,0,1,1,0,0,0,1
20,485,487,580,520,507,420,417,142,460,-2,1,-1,2,20,480,1,1,0,0,1,0,0,0
115,460,520,607,507,460,402,460,120,422,-1,2,2,1,120,480,0,0,1,1,0,0,0,1
120,505,520,632,482,460,377,460,120,397,-1,2,2,1,120,520,1,1,0,0,0,1,0,0
125,460,150,360,360,330,230,340,310,340,2,-1,1,1,120,460,0,0,1,1,0,0,1,0
330,460,405,460,345,400,360,395,265,280,2,2,-1,2,320,460,0,0,1,1,0,0,1,0
330,580,360,535,420,445,415,460,180,395,-1,1,-2,-1,320,580,0,0,1,1,0,0,1,0
300,590,360,575,420,405,420,425,215,400,-1,1,1,-2,300,600,1,1,0,0,0,1,0,0
315,640,300,580,400,360,420,360,220,460,-1,2,2,-1,320,640,0,0,1,1,0,0,0,1
420,540,480,562,420,342,420,362,467,520,1,1,1,-2,420,560,1,1,0,0,0,1,0,0
120,525,390,360,370,140,190,400,220,280,2,2,-2,2,120,520,1,1,0,0,1,0,0,0
60,320,180,305,520,205,360,575,195,520,1,1,-1,2,80,320,0,0,1,1,0,0,0,1
375,140,480,472,47,140,92,460,480,542,-1,2,-2,-1,380,140,0,0,1,1,0,0,0,1
520,175,522,520,20,202,182,460,520,592,-2,-1,-2,-1,520,180,1,1,0,0,0,1,0,0
120,560,75,520,360,365,60,545,465,320,2,-1,-1,2,100,460,1,1,0,0,1,0,0,0
235,460,180,280,300,280,230,350,310,350,-1,-2,-1,-1,220,460,0,0,1,1,0,0,1,0
160,80,25,160,520,105,230,355,310,355,-2,-1,-1,-1,180,80,0,0,1,1,0,0,0,1
95,80,32,160,120,87,232,280,310,322,-2,1,-2,-1,100,80,0,0,1,1,0,0,0,1
190,220,270,280,270,317,360,355,310,355,-1,-1,-1,1,200,220,0,0,1,1,0,0,0,1
230,220,220,280,195,280,330,400,290,340,2,2,2,2,300,220,0,0,1,1,0,0,0,1
295,280,180,365,180,390,267,400,270,297,-1,-1,2,1,300,220,0,0,1,1,0,0,0,1
400,80,270,280,245,280,360,280,460,220,2,2,-1,-2,420,80,0,0,1,1,0,0,0,1
340,520,290,400,120,205,360,335,240,620,-2,1,-1,-1,360,520,0,0,1,1,0,0,0,1
240,625,360,387,360,352,447,460,180,442,-1,-1,2,1,240,620,1,1,0,0,1,0,0,0
120,500,410,460,375,460,420,365,180,320,-2,-2,1,1,120,480,1,1,0,0,1,0,0,0
50,580,480,520,420,295,425,160,350,280,-1,1,-2,-2,40,580,0,0,1,1,0,0,1,0
20,605,480,547,420,267,452,160,360,297,-1,1,-2,-1,20,620,1,1,0,0,0,1,0,0
420,580,292,520,297,280,482,160,120,332,2,2,-2,1,220,520,1,0,0,1,1,0,0,0
420,555,255,520,275,280,505,160,120,310,2,2,-2,1,220,520,1,1,0,0,1,0,0,0
130,640,120,225,120,460,360,520,20,605,1,1,-1,-1,260,160,0,0,1,1,0,0,0,1
120,315,20,130,420,325,425,580,120,580,1,1,2,2,260,160,1,1,0,0,1,0,0,0
120,305,20,120,420,315,420,575,110,580,1,1,1,2,260,160,1,1,0,0,1,0,0,0
120,210,120,95,420,160,320,520,20,515,-1,2,2,1,260,160,1,1,0,0,0,1,0,0
120,340,120,285,230,160,130,520,120,425,-1,2,2,1,260,160,1,1,1,1,0,0,1,0
465,340,520,340,35,160,20,485,10,340,2,2,-1,2,280,160,0,0,1,1,0,0,1,0
200,460,180,315,335,280,230,335,310,335,-1,-2,1,1,180,460,0,0,1,1,0,0,1,0
120,240,120,115,420,175,230,345,310,345,1,1,1,1,120,220,1,1,0,0,1,0,0,0
225,80,90,160,510,160,270,340,310,340,-2,2,1,-1,240,80,0,0,1,1,0,0,0,1
240,110,120,145,465,160,270,295,310,335,1,2,1,1,240,120,1,1,0,0,0,1,0,0
125,160,142,340,120,265,360,292,310,337,-2,-1,-1,1,180,180,0,0,1,1,0,0,0,1
180,165,180,287,135,340,360,322,310,332,1,-2,-1,-1,180,180,1,1,0,0,0,1,0,0
335,160,295,160,230,160,435,80,180,325,-2,-2,2,-1,380,160,0,0,1,1,0,0,0,1
20,500,150,520,255,160,415,340,220,520,2,2,2,2,20,520,1,1,0,0,0,1,0,0
60,555,120,547,197,160,360,342,162,520,-1,2,-1,2,60,560,1,1,0,0,0,1,0,0
245,640,37,520,22,160,242,400,60,567,2,2,2,1,320,640,0,0,1,1,0,0,0,1
460,640,50,460,65,220,180,355,20,500,-2,-2,1,1,480,640,0,0,1,1,0,0,0,1
465,580,137,460,120,187,107,340,67,460,-2,1,2,-2,420,320,0,0,1,1,0,0,1,0
420,460,255,520,210,220,470,340,240,465,-2,-2,2,-1,420,320,1,1,1,1,1,0,0,0
505,520,470,460,360,345,520,465,320,580,-2,-1,-1,2,420,320,0,0,1,1,0,0,1,0
300,495,230,520,135,520,180,525,420,520,2,2,-1,2,220,520,1,1,0,0,0,1,0,0
250,520,275,640,20,490,300,610,180,545,-2,1,1,-1,220,520,0,0,1,1,0,0,1,0
120,230,120,105,420,150,510,580,215,640,1,1,2,2,260,160,1,1,0,0,1,0,0,0
300,90,175,160,410,160,300,610,55,520,-2,2,-1,2,320,80,1,1,0,0,1,0,0,0
90,200,180,185,405,200,230,325,310,325,1,2,-1,-1,100,200,0,0,1,1,0,0,0,1
360,125,420,110,90,80,390,360,310,360,-1,-2,-2,1,360,140,1,1,0,0,0,1,0,0
420,200,360,185,165,140,425,260,310,335,-1,-2,-2,-1,440,200,0,0,1,1,0,0,0,1
455,320,420,280,300,200,500,140,310,330,-1,1,2,-1,460,320,0,0,1,1,0,0,0,1
505,320,430,320,300,150,450,140,310,340,-2,1,2,1,520,320,0,0,1,1,0,0,0,1
520,375,500,320,360,140,380,140,310,350,-2,-1,2,1,520,380,1,1,0,0,0,1,0,0
355,580,350,520,410,460,390,460,180,370,-2,-2,-2,-1,340,580,0,0,1,1,0,0,1,0
280,220,20,160,120,120,300,620,40,640,1,-1,1,-2,300,220,0,0,1,1,0,0,0,1
220,640,507,260,312,520,180,355,240,592,2,-2,-1,-1,100,460,0,0,1,1,0,0,1,0
120,345,120,220,420,280,230,350,310,350,1,1,-1,-1,120,340,1,1,0,0,1,0,0,0
120,195,70,160,300,130,290,400,310,360,-2,-1,2,1,100,220,1,1,0,0,0,1,0,0
85,160,25,80,27,160,305,280,310,325,-2,-2,-2,1,80,160,0,0,1,1,0,0,1,0
360,205,20,155,360,325,525,340,270,325,1,-1,-2,1,360,200,1,1,0,0,1,0,0,0
410,80,240,135,300,160,275,280,120,245,-1,1,-2,1,420,80,0,0,1,1,0,0,0,1
520,215,277,280,520,187,330,220,420,182,2,-1,2,-1,520,200,1,1,0,0,1,0,0,0
520,185,270,340,505,220,300,257,420,205,1,2,-1,-1,420,240,1,1,0,0,0,1,0,0
450,220,315,280,420,287,270,310,420,257,-2,-1,1,-1,420,240,0,0,1,1,0,0,1,0
520,510,180,320,360,340,420,525,225,280,1,-2,-1,2,520,520,1,1,0,0,0,1,0,0
190,580,350,460,290,400,180,365,120,345,2,-2,-1,-1,180,580,0,0,1,1,0,0,1,0
130,640,220,640,300,580,240,615,20,485,2,-1,-1,1,120,640,0,0,1,1,0,0,1,0
80,580,50,460,60,530,20,475,105,640,-2,1,1,-2,200,520,0,0,1,1,0,0,0,1
180,520,120,470,20,490,85,460,185,640,-1,1,-2,-2,200,520,0,1,1,1,0,0,0,1
490,640,285,640,265,520,120,160,320,520,-2,-2,-2,2,500,640,0,0,1,1,0,0,0,1
505,520,520,610,470,580,360,185,240,585,1,-2,-1,-1,280,160,0,0,1,1,0,0,0,1
420,170,405,340,360,565,420,470,120,550,2,1,-1,1,280,160,1,1,0,0,1,0,0,0
300,160,335,280,420,495,440,580,180,560,2,1,-2,-1,280,160,1,0,1,1,0,0,1,0
120,360,115,260,420,315,230,355,310,355,2,1,-1,-1,120,340,1,1,0,1,1,0,0,0
300,620,335,580,420,375,420,395,220,425,2,1,1,-1,300,640,1,1,0,0,0,1,0,0
520,610,475,640,375,460,355,460,360,555,-2,-2,-2,-1,520,600,1,1,0,0,1,0,0,0
480,565,520,627,432,460,412,460,392,580,1,-2,-2,-2,480,560,1,1,0,0,1,0,0,0
360,640,420,535,520,325,520,345,300,625,-1,1,1,1,280,640,0,0,1,1,0,0,1,0
235,580,420,627,432,320,452,320,347,580,-1,2,2,-2,220,580,0,0,1,1,0,0,1,0
150,580,280,640,420,460,420,440,400,640,2,2,-1,2,140,580,0,0,1,1,0,0,1,0
130,580,260,640,400,460,420,460,380,640,2,2,2,2,120,580,0,0,1,1,0,0,1,0
20,175,120,265,465,320,15,520,420,535,1,2,-2,-1,20,160,1,1,0,0,1,0,0,0
520,160,120,90,350,140,20,590,480,510,1,2,1,1,520,180,1,1,0,0,0,1,0,0
480,260,60,80,300,160,60,560,480,440,2,-1,1,1,420,340,0,0,1,1,0,0,1,0
480,495,422,80,240,162,480,502,502,320,2,1,1,2,220,640,1,1,0,0,0,1,0,0
200,640,517,260,242,280,240,280,520,217,2,-2,-2,1,220,640,0,0,1,1,0,0,0,1
60,400,360,177,402,360,90,460,422,80,1,-2,2,-2,80,460,1,1,0,0,1,0,0,0
240,480,205,280,275,280,230,325,310,325,2,-2,-1,-1,240,460,1,1,0,0,1,0,0,0
120,370,120,245,420,305,230,325,310,325,1,1,-1,-1,120,360,1,1,0,0,1,0,0,0
120,280,120,155,420,215,230,335,310,335,1,1,-1,-1,120,260,1,1,0,0,1,0,0,0
110,80,20,115,495,80,230,335,310,335,-1,-2,1,1,100,80,0,0,1,1,0,0,0,1
240,130,120,125,445,160,275,280,310,325,1,2,-2,-1,240,140,1,1,0,0,0,1,0,0
120,200,75,160,300,135,285,400,310,355,-2,-1,2,1,100,220,1,1,0,0,0,1,0,0
75,220,120,180,260,160,220,400,310,350,-1,2,2,-1,60,220,0,0,1,1,0,0,1,0
235,220,175,80,232,280,395,340,310,335,-2,-2,-2,1,240,220,0,0,1,1,0,0,0,1
270,280,222,80,270,310,420,317,310,352,-2,1,1,-1,300,220,0,1,1,1,0,0,0,1
330,220,240,122,360,280,420,257,277,340,-1,-1,1,2,340,220,0,0,1,1,0,0,0,1
395,340,360,290,325,220,360,290,310,400,-1,2,-1,-2,420,340,0,0,1,1,0,0,0,1
300,115,497,80,520,212,497,80,502,220,2,1,2,-2,300,120,1,1,0,0,0,1,0,0
420,280,360,180,300,85,220,160,420,180,-1,-1,2,-1,420,360,1,1,0,0,0,1,0,0
340,460,200,280,420,95,280,280,360,380,2,1,-2,-1,320,460,0,0,1,1,0,0,1,0
495,580,180,205,420,290,420,565,285,520,-1,-1,-1,-2,500,580,0,0,1,1,0,0,0,1
260,520,477,460,412,640,302,640,420,505,2,2,-2,1,220,520,0,0,1,1,0,0,1,0
115,640,300,610,180,545,480,570,180,375,-1,1,1,-1,120,640,0,0,1,1,0,0,0,1
240,615,345,640,130,520,505,520,240,465,-2,2,-2,-1,240,600,1,1,0,0,1,0,0,0
325,80,470,80,10,80,360,310,310,360,2,-2,-1,1,340,80,0,0,1,1,0,0,0,1
355,80,440,80,40,80,360,340,310,330,2,-2,-1,1,360,80,0,0,1,1,0,0,0,1
395,200,360,160,140,140,420,280,310,330,-1,-2,1,1,400,200,0,0,1,1,0,0,0,1
470,460,480,395,360,275,360,255,310,345,-1,-1,-1,-1,460,460,0,0,1,1,0,0,1,0
410,640,335,640,345,400,360,395,255,520,-2,2,-1,-2,420,640,0,0,1,1,0,0,0,1
440,640,365,640,320,405,335,400,285,520,-2,-1,2,-2,460,640,0,0,1,1,0,0,0,1
120,285,245,280,480,435,420,605,220,475,-2,1,-1,1,60,260,1,1,0,0,1,0,0,0
115,260,275,280,480,405,420,635,205,460,-2,1,-1,2,60,260,0,0,1,1,0,0,1,0
140,140,290,400,410,360,470,520,50,580,2,2,2,2,160,140,0,0,1,1,0,0,0,1
420,370,360,307,420,267,487,520,220,492,-1,1,-2,1,420,380,1,1,0,0,0,1,0,0
5,520,320,405,270,302,60,495,120,455,-1,-1,1,1,60,540,0,0,1,1,0,0,0,1
120,610,420,542,85,320,102,260,20,242,1,2,2,1,100,460,1,1,0,0,1,0,0,0
90,460,480,557,20,375,20,222,37,140,-1,-1,1,-2,100,460,0,0,1,1,0,0,0,1
115,160,20,120,340,80,360,380,310,350,-1,2,-1,-1,100,160,0,0,1,1,0,0,0,1
220,220,270,325,270,325,390,340,310,340,-1,1,-2,1,240,220,0,0,1,1,0,0,0,1
240,220,210,280,185,280,455,340,285,340,2,2,-2,2,300,220,0,1,1,0,0,1,0,0
495,80,180,285,180,310,275,160,195,160,-1,-1,-2,-2,500,80,0,0,1,1,0,0,0,1
520,95,180,325,180,350,315,160,235,160,-1,-1,-2,-2,520,100,1,1,0,0,0,1,0,0
420,225,180,575,440,460,180,305,305,280,-1,-2,-1,-2,420,240,1,1,0,0,0,1,0,0
420,375,240,590,515,460,180,380,360,375,-1,-2,-1,-1,420,380,1,1,0,0,0,1,0,0
345,460,145,640,480,560,305,400,225,400,2,-1,-2,2,340,460,0,0,1,1,0,0,1,0
490,520,120,385,400,520,415,640,135,640,1,-2,2,-2,480,520,0,0,1,1,0,0,1,0
455,580,117,340,420,547,367,640,182,640,2,-1,2,-2,440,580,0,0,1,1,0,0,1,0
390,520,52,340,480,527,302,640,247,640,2,1,2,-2,360,540,0,0,1,1,0,0,1,0
20,620,480,550,180,435,205,280,265,280,-1,-1,2,2,20,640,1,1,0,0,0,1,0,0
495,640,330,640,180,565,60,525,355,520,2,-1,1,-2,500,640,0,0,1,1,0,0,0,1
410,520,337,280,480,555,300,590,290,520,2,1,-1,2,220,520,0,0,1,1,0,0,1,0
380,520,292,280,480,525,300,620,260,520,2,1,-1,2,220,520,0,0,1,1,0,0,1,0
120,395,120,80,420,80,355,580,65,580,2,-2,2,-2,260,160,1,1,0,0,1,0,0,0
120,220,120,125,455,160,430,640,190,580,-1,2,-2,-2,260,160,1,1,1,0,0,1,0,0
120,370,120,265,420,325,230,345,310,345,1,1,-1,-1,120,360,1,1,0,0,1,0,0,0
360,125,420,110,90,80,390,360,310,360,-1,-2,-2,1,360,140,1,1,0,0,0,1,0,0
190,520,517,320,197,280,217,280,217,280,2,2,2,-2,120,520,0,0,1,1,0,0,1,0
20,580,45,260,225,400,20,165,375,640,2,2,1,2,20,600,0,1,0,1,0,1,0,0
195,640,32,140,127,460,120,107,217,640,-2,2,1,2,200,640,0,0,1,1,0,0,0,1
120,560,137,140,60,422,42,80,60,497,-2,1,2,1,100,460,1,1,0,0,1,0,0,0
70,520,180,142,57,380,537,80,157,460,-1,2,2,-2,80,460,0,0,1,1,0,0,1,0
120,190,65,160,300,125,295,400,310,355,-2,-1,2,-1,100,160,1,1,0,0,0,1,0,0
80,160,120,175,240,155,310,280,310,320,-1,-1,-2,-1,60,160,0,0,1,1,0,0,1,0
220,220,250,280,225,280,420,325,305,340,2,2,1,2,300,220,0,0,1,1,0,0,1,0
510,160,465,80,170,160,520,95,120,145,-2,-2,-1,1,500,160,0,0,1,1,0,0,1,0
520,210,392,160,127,80,360,340,240,157,2,2,1,-1,420,240,1,1,0,0,0,1,0,0
415,460,335,80,60,220,360,345,365,80,-2,2,-1,-2,400,460,0,0,1,1,0,0,1,0
120,255,120,130,420,190,230,360,310,360,1,1,1,1,120,240,1,1,0,0,1,0,0,0
120,165,40,160,300,100,320,400,310,330,-2,-1,2,-1,100,160,1,1,0,0,0,1,0,0
240,230,182,80,270,300,402,340,310,327,-2,1,-2,1,300,220,1,1,0,0,0,1,0,0
355,220,235,160,235,400,5,340,285,280,2,-2,-2,-2,360,220,0,0,1,1,0,0,0,1
405,80,310,280,295,280,130,160,420,230,-2,2,-2,1,420,80,0,0,1,1,0,0,0,1
455,80,360,280,270,305,180,160,460,220,-1,-1,-2,-2,460,80,0,0,1,1,0,0,0,1
420,355,420,132,120,252,447,220,112,340,-1,1,2,-2,420,360,1,1,0,0,0,1,0,0
360,550,340,280,375,160,420,540,120,560,2,-2,-1,-1,360,560,1,1,0,0,0,1,0,0
325,580,275,280,420,140,445,580,75,580,2,1,-2,2,320,580,0,0,1,1,0,0,1,0
190,580,120,300,505,160,400,640,160,640,1,2,2,-2,180,580,0,0,1,1,0,0,1,0
50,640,120,287,337,460,52,520,32,580,-1,2,2,2,60,640,0,0,1,1,0,0,0,1
515,520,365,340,130,460,360,280,295,640,2,-2,-1,-2,520,520,0,0,1,1,0,0,0,1
515,460,360,372,167,460,360,317,332,640,-1,-2,-1,-2,500,460,0,0,1,1,0,0,1,0
475,460,360,392,187,460,360,337,352,640,-1,-2,-1,-2,460,460,0,0,1,1,0,0,1,0
120,260,215,280,125,520,35,220,180,520,2,2,2,-1,260,160,1,1,0,0,1,0,0,0
120,200,180,305,120,465,20,175,180,580,-1,1,1,-2,260,160,1,1,0,0,1,0,0,0
110,220,120,85,285,280,175,340,20,630,1,-2,-2,1,260,160,0,0,1,1,0,0,0,1
115,220,120,80,290,280,180,340,20,625,2,-2,-1,1,260,160,0,0,1,1,0,0,0,1
120,200,95,80,315,280,180,365,20,600,2,-2,-1,1,260,160,1,1,0,0,1,0,0,0
220,475,180,280,300,280,230,350,310,350,-1,-2,-1,-1,220,460,1,1,0,0,1,0,0,0
170,460,180,345,360,285,230,335,310,335,-1,-1,-1,-1,160,460,0,0,1,1,0,0,1,0
305,80,490,80,530,80,360,290,310,340,2,-2,-1,-1,320,80,0,0,1,1,0,0,0,1
360,580,345,520,405,460,385,460,180,365,-2,-2,-2,-1,340,580,1,0,1,1,0,0,1,0
355,640,300,620,360,360,380,360,220,500,-1,-1,2,-1,360,640,0,0,1,1,0,0,0,1
420,560,480,555,395,360,480,505,395,640,1,2,-1,2,420,580,1,1,0,0,0,1,0,0
35,380,200,400,120,400,240,580,230,280,2,1,-1,2,20,380,0,0,1,1,0,0,1,0
520,170,140,360,360,140,180,520,60,470,-2,1,-2,1,520,180,1,1,0,0,0,1,0,0
425,460,220,477,222,80,360,537,27,320,-1,2,-1,-2,100,460,0,0,1,1,0,0,0,1
120,630,120,637,252,220,392,640,20,257,-1,-2,-2,1,120,620,1,1,0,0,1,0,0,0
175,80,40,160,520,120,230,350,310,350,-2,-1,1,1,180,80,0,0,1,1,0,0,0,1
140,160,165,340,120,287,360,300,310,330,-2,-1,-1,1,180,180,0,0,1,1,0,0,0,1
250,280,170,340,180,285,275,400,270,305,2,-1,2,1,300,220,0,0,1,1,0,0,0,1
300,110,230,160,165,160,260,280,300,400,-2,-2,-2,2,300,100,1,1,0,0,1,0,0,0
420,100,520,102,420,227,420,167,332,280,-1,-1,1,-2,400,160,1,1,0,0,0,1,0,0
420,160,420,325,420,220,385,460,55,340,-1,1,-2,-2,420,260,1,1,1,1,0,0,1,0
295,160,360,300,420,95,420,550,120,390,1,1,-1,-1,280,160,0,0,1,1,0,0,1,0
420,450,120,175,520,90,315,580,155,640,1,-1,-2,-2,420,460,1,1,0,0,0,1,0,0
420,555,272,280,520,512,282,640,300,637,2,-1,2,-1,420,540,1,1,0,0,1,0,0,0
120,515,200,460,420,455,120,500,20,630,-2,1,1,1,120,500,1,1,0,0,1,0,0,0
20,515,170,520,365,340,345,400,120,560,2,2,-2,1,20,520,1,1,0,0,0,1,0,0
125,640,72,580,267,400,210,280,120,402,2,2,2,1,140,640,0,0,1,1,0,0,0,1
480,580,95,460,220,280,465,460,55,220,-2,-2,-2,2,220,520,1,0,1,1,0,0,1,0
425,580,122,460,247,280,520,460,27,220,-2,-2,-1,2,220,520,0,0,1,1,0,0,1,0
420,570,380,520,180,365,455,640,120,310,-2,-1,2,-1,220,520,1,1,0,0,0,1,0,0
170,460,180,345,360,285,230,335,310,335,-1,-1,-1,-1,160,460,0,0,1,1,0,0,1,0
440,200,365,200,185,140,445,260,310,355,-2,-2,-2,-1,460,200,0,0,1,1,0,0,0,1
520,370,495,320,355,140,385,140,310,355,-2,-2,2,1,520,380,1,1,0,0,0,1,0,0
480,435,500,380,360,240,360,220,310,330,2,-1,-1,1,480,440,1,1,0,0,0,1,0,0
345,520,320,470,330,460,320,450,180,290,-1,-2,-1,-1,360,520,0,0,1,1,0,0,0,1
360,520,320,485,345,460,325,460,180,305,-1,-2,-2,-1,360,540,0,1,1,0,0,1,0,0
20,320,180,350,430,520,320,410,20,630,1,-2,-1,1,40,320,0,1,0,1,0,0,0,1
120,320,210,280,480,470,320,510,60,570,-2,1,-1,1,60,260,1,1,1,0,1,0,0,0
420,295,347,280,412,360,127,580,92,460,-2,2,-2,2,420,340,1,1,0,0,0,1,0,0
70,640,475,460,220,475,120,625,115,320,-2,-1,1,-2,80,640,0,0,1,1,0,0,0,1
120,370,120,245,420,305,230,325,310,325,1,1,-1,-1,120,360,1,1,0,0,1,0,0,0
120,260,120,135,420,195,230,355,310,355,1,1,-1,-1,120,240,1,1,0,0,1,0,0,0
240,135,120,120,440,160,280,280,310,330,1,2,-2,-1,240,140,1,1,0,0,0,1,0,0
115,160,20,130,330,80,360,390,310,360,-1,2,-1,1,100,160,0,0,1,1,0,0,0,1
45,220,120,210,230,160,190,400,310,340,-1,2,2,1,40,220,0,0,1,1,0,0,1,0
20,165,50,220,150,160,180,330,310,340,2,2,1,1,20,160,1,1,0,0,1,0,0,0
70,160,62,80,120,175,342,280,310,352,-2,-1,-2,-1,180,180,0,0,1,1,0,0,0,1
180,185,130,80,157,340,360,330,310,340,-2,-2,-1,-1,180,200,1,1,0,0,0,1,0,0
210,220,162,80,195,280,360,362,310,347,-2,-2,-1,1,220,220,0,0,1,1,0,0,0,1
395,160,310,160,420,305,490,460,190,280,-2,1,-2,2,400,160,0,0,1,1,0,0,0,1
